city,date,n,no_killed,no_injured
Seattle,2015-03-30,28,0,
Seattle,2015-03-31,48,0,
Seattle,2015-04-01,35,0,
Seattle,2015-04-02,39,0,
Seattle,2015-04-03,34,0,
Seattle,2015-04-04,42,0,
Seattle,2015-04-05,19,0,
Seattle,2015-04-06,46,0,
Seattle,2015-04-07,41,0,
Seattle,2015-04-08,43,0,
Seattle,2015-04-09,56,0,
Seattle,2015-04-10,52,0,
Seattle,2015-04-11,26,0,
Seattle,2015-04-12,24,0,
Seattle,2015-04-13,39,0,
Seattle,2015-04-14,26,0,
Seattle,2015-04-15,32,0,
Seattle,2015-04-16,44,0,
Seattle,2015-04-17,49,0,
Seattle,2015-04-18,44,1,
Seattle,2015-04-19,15,0,
Seattle,2015-04-20,45,0,
Seattle,2015-04-21,40,0,
Seattle,2015-04-22,42,0,
Seattle,2015-04-23,60,0,
Seattle,2015-04-24,45,0,
Seattle,2015-04-25,33,0,
Seattle,2015-04-26,23,0,
Seattle,2015-04-27,41,0,
Seattle,2015-04-28,48,0,
Seattle,2015-04-29,39,0,
Seattle,2015-04-30,42,0,
Seattle,2015-05-01,45,0,
Seattle,2015-05-02,55,0,
Seattle,2015-05-03,31,0,
Seattle,2015-05-04,26,0,
Seattle,2015-05-05,41,0,
Seattle,2015-05-06,49,0,
Seattle,2015-05-07,36,0,
Seattle,2015-05-08,55,0,
Seattle,2015-05-09,43,1,
Seattle,2015-05-10,24,0,
Seattle,2015-05-11,38,0,
Seattle,2015-05-12,36,0,
Seattle,2015-05-13,61,0,
Seattle,2015-05-14,43,0,
Seattle,2015-05-15,39,0,
Seattle,2015-05-16,25,0,
Seattle,2015-05-17,30,0,
Seattle,2015-05-18,51,0,
Seattle,2015-05-19,33,0,
Seattle,2015-05-20,35,0,
Seattle,2015-05-21,27,0,
Seattle,2015-05-22,36,0,
Seattle,2015-05-23,30,0,
Seattle,2015-05-24,21,0,
Seattle,2015-05-25,23,0,
Seattle,2015-05-26,32,0,
Seattle,2015-05-27,36,0,
Seattle,2015-05-28,43,0,
Seattle,2015-05-29,43,0,
Seattle,2015-05-30,38,0,
Seattle,2015-05-31,29,0,
Seattle,2015-06-01,44,0,
Seattle,2015-06-02,46,0,
Seattle,2015-06-03,44,0,
Seattle,2015-06-04,43,0,
Seattle,2015-06-05,43,0,
Seattle,2015-06-06,43,0,
Seattle,2015-06-07,43,0,
Seattle,2015-06-08,40,0,
Seattle,2015-06-09,39,0,
Seattle,2015-06-10,44,0,
Seattle,2015-06-11,43,0,
Seattle,2015-06-12,46,0,
Seattle,2015-06-13,47,0,
Seattle,2015-06-14,38,0,
Seattle,2015-06-15,36,0,
Seattle,2015-06-16,46,0,
Seattle,2015-06-17,35,0,
Seattle,2015-06-18,38,0,
Seattle,2015-06-19,48,0,
Seattle,2015-06-20,49,0,
Seattle,2015-06-21,28,0,
Seattle,2015-06-22,35,0,
Seattle,2015-06-23,38,0,
Seattle,2015-06-24,40,0,
Seattle,2015-06-25,42,0,
Seattle,2015-06-26,52,0,
Seattle,2015-06-27,48,1,
Seattle,2015-06-28,30,0,
Seattle,2015-06-29,48,0,
Seattle,2015-06-30,42,0,
Seattle,2015-07-01,42,0,
Seattle,2015-07-02,50,0,
Seattle,2015-07-03,38,0,
Seattle,2015-07-04,30,0,
Seattle,2015-07-05,21,0,
Seattle,2015-07-06,38,0,
Seattle,2015-07-07,47,0,
Seattle,2015-07-08,45,0,
Seattle,2015-07-09,46,0,
Seattle,2015-07-10,35,0,
Seattle,2015-07-11,37,0,
Seattle,2015-07-12,28,0,
Seattle,2015-07-13,34,0,
Seattle,2015-07-14,50,0,
Seattle,2015-07-15,44,0,
Seattle,2015-07-16,42,0,
Seattle,2015-07-17,34,0,
Seattle,2015-07-18,24,0,
Seattle,2015-07-19,40,0,
Seattle,2015-07-20,49,0,
Seattle,2015-07-21,48,0,
Seattle,2015-07-22,39,0,
Seattle,2015-07-23,42,0,
Seattle,2015-07-24,48,0,
Seattle,2015-07-25,35,0,
Seattle,2015-07-26,28,0,
Seattle,2015-07-27,36,0,
Seattle,2015-07-28,69,0,
Seattle,2015-07-29,41,0,
Seattle,2015-07-30,48,0,
Seattle,2015-07-31,43,0,
Seattle,2015-08-01,46,0,
Seattle,2015-08-02,24,0,
Seattle,2015-08-03,41,0,
Seattle,2015-08-04,42,0,
Seattle,2015-08-05,41,0,
Seattle,2015-08-06,41,0,
Seattle,2015-08-07,43,1,
Seattle,2015-08-08,31,0,
Seattle,2015-08-09,36,0,
Seattle,2015-08-10,33,0,
Seattle,2015-08-11,39,0,
Seattle,2015-08-12,40,0,
Seattle,2015-08-13,48,0,
Seattle,2015-08-14,78,0,
Seattle,2015-08-15,36,0,
Seattle,2015-08-16,27,0,
Seattle,2015-08-17,32,0,
Seattle,2015-08-18,55,0,
Seattle,2015-08-19,44,0,
Seattle,2015-08-20,41,0,
Seattle,2015-08-21,41,0,
Seattle,2015-08-22,36,0,
Seattle,2015-08-23,31,0,
Seattle,2015-08-24,42,0,
Seattle,2015-08-25,31,0,
Seattle,2015-08-26,51,0,
Seattle,2015-08-27,44,0,
Seattle,2015-08-28,36,0,
Seattle,2015-08-29,42,0,
Seattle,2015-08-30,42,0,
Seattle,2015-08-31,29,0,
Seattle,2015-09-01,59,0,
Seattle,2015-09-02,33,0,
Seattle,2015-09-03,36,0,
Seattle,2015-09-04,38,0,
Seattle,2015-09-05,35,1,
Seattle,2015-09-06,25,0,
Seattle,2015-09-07,36,0,
Seattle,2015-09-08,32,0,
Seattle,2015-09-09,43,0,
Seattle,2015-09-10,42,0,
Seattle,2015-09-11,46,1,
Seattle,2015-09-12,53,0,
Seattle,2015-09-13,27,0,
Seattle,2015-09-14,30,0,
Seattle,2015-09-15,36,0,
Seattle,2015-09-16,57,3,
Seattle,2015-09-17,66,0,
Seattle,2015-09-18,38,0,
Seattle,2015-09-19,35,0,
Seattle,2015-09-20,47,0,
Seattle,2015-09-21,47,0,
Seattle,2015-09-22,45,0,
Seattle,2015-09-23,46,0,
Seattle,2015-09-24,35,5,
Seattle,2015-09-25,46,0,
Seattle,2015-09-26,47,0,
Seattle,2015-09-27,35,0,
Seattle,2015-09-28,39,1,
Seattle,2015-09-29,51,0,
Seattle,2015-09-30,23,0,
Seattle,2015-10-01,35,0,
Seattle,2015-10-02,43,0,
Seattle,2015-10-03,27,0,
Seattle,2015-10-04,32,0,
Seattle,2015-10-05,36,0,
Seattle,2015-10-06,32,0,
Seattle,2015-10-07,71,0,
Seattle,2015-10-08,41,0,
Seattle,2015-10-09,40,0,
Seattle,2015-10-10,43,0,
Seattle,2015-10-11,26,0,
Seattle,2015-10-12,41,0,
Seattle,2015-10-13,39,0,
Seattle,2015-10-14,31,0,
Seattle,2015-10-15,44,0,
Seattle,2015-10-16,32,0,
Seattle,2015-10-17,51,0,
Seattle,2015-10-18,45,0,
Seattle,2015-10-19,30,0,
Seattle,2015-10-20,37,0,
Seattle,2015-10-21,39,0,
Seattle,2015-10-22,46,0,
Seattle,2015-10-23,38,0,
Seattle,2015-10-24,41,0,
Seattle,2015-10-25,52,0,
Seattle,2015-10-26,45,0,
Seattle,2015-10-27,47,0,
Seattle,2015-10-28,39,0,
Seattle,2015-10-29,48,0,
Seattle,2015-10-30,66,1,
Seattle,2015-10-31,48,0,
Seattle,2015-11-01,49,0,
Seattle,2015-11-02,37,0,
Seattle,2015-11-03,31,0,
Seattle,2015-11-04,31,0,
Seattle,2015-11-05,33,0,
Seattle,2015-11-06,52,0,
Seattle,2015-11-07,45,0,
Seattle,2015-11-08,42,0,
Seattle,2015-11-09,38,0,
Seattle,2015-11-10,31,0,
Seattle,2015-11-11,40,0,
Seattle,2015-11-12,47,0,
Seattle,2015-11-13,68,0,
Seattle,2015-11-14,59,0,
Seattle,2015-11-15,51,0,
Seattle,2015-11-16,46,0,
Seattle,2015-11-17,41,0,
Seattle,2015-11-18,52,0,
Seattle,2015-11-19,36,0,
Seattle,2015-11-20,51,0,
Seattle,2015-11-21,42,0,
Seattle,2015-11-22,32,0,
Seattle,2015-11-23,48,0,
Seattle,2015-11-24,38,0,
Seattle,2015-11-25,46,0,
Seattle,2015-11-26,17,0,
Seattle,2015-11-27,29,0,
Seattle,2015-11-28,28,0,
Seattle,2015-11-29,31,0,
Seattle,2015-11-30,35,0,
Seattle,2015-12-01,51,0,
Seattle,2015-12-02,34,0,
Seattle,2015-12-03,49,1,
Seattle,2015-12-04,43,0,
Seattle,2015-12-05,39,0,
Seattle,2015-12-06,34,0,
Seattle,2015-12-07,58,0,
Seattle,2015-12-08,62,0,
Seattle,2015-12-09,44,0,
Seattle,2015-12-10,57,0,
Seattle,2015-12-11,40,0,
Seattle,2015-12-12,47,0,
Seattle,2015-12-13,39,0,
Seattle,2015-12-14,46,0,
Seattle,2015-12-15,39,0,
Seattle,2015-12-16,34,0,
Seattle,2015-12-17,72,1,
Seattle,2015-12-18,50,0,
Seattle,2015-12-19,31,0,
Seattle,2015-12-20,24,0,
Seattle,2015-12-21,39,0,
Seattle,2015-12-22,30,0,
Seattle,2015-12-23,40,0,
Seattle,2015-12-24,39,0,
Seattle,2015-12-25,1,0,
Seattle,2015-12-26,20,0,
Seattle,2015-12-27,26,0,
Seattle,2015-12-28,33,1,
Seattle,2015-12-29,28,0,
Seattle,2015-12-30,26,0,
Seattle,2015-12-31,32,0,
Seattle,2016-01-01,31,0,
Seattle,2016-01-02,25,0,
Seattle,2016-01-03,27,0,
Seattle,2016-01-04,45,0,
Seattle,2016-01-05,50,1,
Seattle,2016-01-06,45,0,
Seattle,2016-01-07,45,0,
Seattle,2016-01-08,37,0,
Seattle,2016-01-09,32,0,
Seattle,2016-01-10,28,0,
Seattle,2016-01-11,45,0,
Seattle,2016-01-12,53,0,
Seattle,2016-01-13,47,0,
Seattle,2016-01-14,46,0,
Seattle,2016-01-15,47,0,
Seattle,2016-01-16,43,0,
Seattle,2016-01-17,33,0,
Seattle,2016-01-18,26,0,
Seattle,2016-01-19,37,0,
Seattle,2016-01-20,32,0,
Seattle,2016-01-21,53,0,
Seattle,2016-01-22,54,0,
Seattle,2016-01-23,32,0,
Seattle,2016-01-24,33,0,
Seattle,2016-01-25,25,0,
Seattle,2016-01-26,40,0,
Seattle,2016-01-27,39,0,
Seattle,2016-01-28,41,0,
Seattle,2016-01-29,42,0,
Seattle,2016-01-30,25,0,
Seattle,2016-01-31,24,0,
Seattle,2016-02-01,30,0,
Seattle,2016-02-02,32,0,
Seattle,2016-02-03,48,0,
Seattle,2016-02-04,42,0,
Seattle,2016-02-05,36,0,
Seattle,2016-02-06,32,0,
Seattle,2016-02-07,30,0,
Seattle,2016-02-08,30,0,
Seattle,2016-02-09,39,0,
Seattle,2016-02-10,45,0,
Seattle,2016-02-11,54,0,
Seattle,2016-02-12,45,0,
Seattle,2016-02-13,35,0,
Seattle,2016-02-14,30,0,
Seattle,2016-02-15,40,0,
Seattle,2016-02-16,28,0,
Seattle,2016-02-17,28,0,
Seattle,2016-02-18,39,0,
Seattle,2016-02-19,51,0,
Seattle,2016-02-20,27,0,
Seattle,2016-02-21,29,0,
Seattle,2016-02-22,34,0,
Seattle,2016-02-23,43,0,
Seattle,2016-02-24,39,0,
Seattle,2016-02-25,39,0,
Seattle,2016-02-26,63,0,
Seattle,2016-02-27,30,0,
Seattle,2016-02-28,28,0,
Seattle,2016-02-29,45,0,
Seattle,2016-03-01,50,0,
Seattle,2016-03-02,50,0,
Seattle,2016-03-03,37,0,
Seattle,2016-03-04,43,0,
Seattle,2016-03-05,43,0,
Seattle,2016-03-06,27,0,
Seattle,2016-03-07,37,0,
Seattle,2016-03-08,26,1,
Seattle,2016-03-09,54,0,
Seattle,2016-03-10,50,0,
Seattle,2016-03-11,43,0,
Seattle,2016-03-12,51,0,
Seattle,2016-03-13,28,0,
Seattle,2016-03-14,33,0,
Seattle,2016-03-15,31,0,
Seattle,2016-03-16,23,1,
Seattle,2016-03-17,47,0,
Seattle,2016-03-18,31,0,
Seattle,2016-03-19,28,0,
Seattle,2016-03-20,27,0,
Seattle,2016-03-21,41,0,
Seattle,2016-03-22,26,0,
Seattle,2016-03-23,44,0,
Seattle,2016-03-24,29,0,
Seattle,2016-03-25,39,1,
Seattle,2016-03-26,36,0,
Seattle,2016-03-27,28,0,
Seattle,2016-03-28,52,0,
Seattle,2016-03-29,35,0,
Seattle,2016-03-30,37,0,
Seattle,2016-03-31,43,0,
Seattle,2016-04-01,49,0,
Seattle,2016-04-02,41,0,
Seattle,2016-04-03,25,0,
Seattle,2016-04-04,36,0,
Seattle,2016-04-05,37,0,
Seattle,2016-04-06,36,0,
Seattle,2016-04-07,43,0,
Seattle,2016-04-08,49,0,
Seattle,2016-04-09,32,0,
Seattle,2016-04-10,23,0,
Seattle,2016-04-11,29,0,
Seattle,2016-04-12,38,0,
Seattle,2016-04-13,19,0,
Seattle,2016-04-14,43,0,
Seattle,2016-04-15,34,0,
Seattle,2016-04-16,15,0,
Seattle,2016-04-17,19,0,
Seattle,2016-04-18,30,0,
Seattle,2016-04-19,39,1,
Seattle,2016-04-20,48,0,
Seattle,2016-04-21,36,0,
Seattle,2016-04-22,50,0,
Seattle,2016-04-23,37,0,
Seattle,2016-04-24,34,0,
Seattle,2016-04-25,41,1,
Seattle,2016-04-26,42,0,
Seattle,2016-04-27,25,0,
Seattle,2016-04-28,39,0,
Seattle,2016-04-29,61,0,
Seattle,2016-04-30,26,2,
Seattle,2016-05-01,18,0,
Seattle,2016-05-02,45,0,
Seattle,2016-05-03,41,0,
Seattle,2016-05-04,30,0,
Seattle,2016-05-05,50,0,
Seattle,2016-05-06,48,0,
Seattle,2016-05-07,40,0,
Seattle,2016-05-08,30,0,
Seattle,2016-05-09,30,0,
Seattle,2016-05-10,35,0,
Seattle,2016-05-11,39,0,
Seattle,2016-05-12,23,0,
Seattle,2016-05-13,40,1,
Seattle,2016-05-14,54,1,
Seattle,2016-05-15,31,0,
Seattle,2016-05-16,33,0,
Seattle,2016-05-17,36,0,
Seattle,2016-05-18,29,0,
Seattle,2016-05-19,38,0,
Seattle,2016-05-20,42,0,
Seattle,2016-05-21,45,0,
Seattle,2016-05-22,36,0,
Seattle,2016-05-23,41,0,
Seattle,2016-05-24,25,0,
Seattle,2016-05-25,29,0,
Seattle,2016-05-26,39,0,
Seattle,2016-05-27,38,0,
Seattle,2016-05-28,27,0,
Seattle,2016-05-29,35,1,
Seattle,2016-05-30,30,0,
Seattle,2016-05-31,36,0,
Seattle,2016-06-01,36,0,
Seattle,2016-06-02,42,0,
Seattle,2016-06-03,61,0,
Seattle,2016-06-04,32,0,
Seattle,2016-06-05,35,0,
Seattle,2016-06-06,28,0,
Seattle,2016-06-07,42,0,
Seattle,2016-06-08,46,0,
Seattle,2016-06-09,47,0,
Seattle,2016-06-10,54,0,
Seattle,2016-06-11,29,0,
Seattle,2016-06-12,33,0,
Seattle,2016-06-13,36,0,
Seattle,2016-06-14,46,0,
Seattle,2016-06-15,33,0,
Seattle,2016-06-16,35,0,
Seattle,2016-06-17,48,0,
Seattle,2016-06-18,42,0,
Seattle,2016-06-19,32,0,
Seattle,2016-06-20,46,0,
Seattle,2016-06-21,39,0,
Seattle,2016-06-22,24,0,
Seattle,2016-06-23,59,0,
Seattle,2016-06-24,47,0,
Seattle,2016-06-25,31,0,
Seattle,2016-06-26,35,0,
Seattle,2016-06-27,37,0,
Seattle,2016-06-28,49,0,
Seattle,2016-06-29,47,0,
Seattle,2016-06-30,42,0,
Seattle,2016-07-01,50,1,
Seattle,2016-07-02,26,0,
Seattle,2016-07-03,29,0,
Seattle,2016-07-04,22,0,
Seattle,2016-07-05,43,0,
Seattle,2016-07-06,36,0,
Seattle,2016-07-07,40,0,
Seattle,2016-07-08,50,0,
Seattle,2016-07-09,39,0,
Seattle,2016-07-10,40,0,
Seattle,2016-07-11,37,0,
Seattle,2016-07-12,40,0,
Seattle,2016-07-13,42,0,
Seattle,2016-07-14,40,0,
Seattle,2016-07-15,38,0,
Seattle,2016-07-16,19,0,
Seattle,2016-07-17,15,0,
Seattle,2016-07-18,37,0,
Seattle,2016-07-19,29,0,
Seattle,2016-07-20,47,0,
Seattle,2016-07-21,37,0,
Seattle,2016-07-22,32,0,
Seattle,2016-07-23,31,0,
Seattle,2016-07-24,33,0,
Seattle,2016-07-25,39,0,
Seattle,2016-07-26,35,0,
Seattle,2016-07-27,37,0,
Seattle,2016-07-28,48,0,
Seattle,2016-07-29,45,0,
Seattle,2016-07-30,34,0,
Seattle,2016-07-31,36,0,
Seattle,2016-08-01,42,0,
Seattle,2016-08-02,37,0,
Seattle,2016-08-03,31,0,
Seattle,2016-08-04,39,0,
Seattle,2016-08-05,54,0,
Seattle,2016-08-06,39,0,
Seattle,2016-08-07,27,0,
Seattle,2016-08-08,37,0,
Seattle,2016-08-09,32,0,
Seattle,2016-08-10,44,0,
Seattle,2016-08-11,48,0,
Seattle,2016-08-12,49,0,
Seattle,2016-08-13,28,0,
Seattle,2016-08-14,23,0,
Seattle,2016-08-15,35,0,
Seattle,2016-08-16,35,0,
Seattle,2016-08-17,51,0,
Seattle,2016-08-18,44,0,
Seattle,2016-08-19,42,0,
Seattle,2016-08-20,37,0,
Seattle,2016-08-21,25,0,
Seattle,2016-08-22,37,0,
Seattle,2016-08-23,46,0,
Seattle,2016-08-24,44,0,
Seattle,2016-08-25,51,0,
Seattle,2016-08-26,46,1,
Seattle,2016-08-27,34,0,
Seattle,2016-08-28,30,0,
Seattle,2016-08-29,47,0,
Seattle,2016-08-30,42,0,
Seattle,2016-08-31,43,0,
Seattle,2016-09-01,38,0,
Seattle,2016-09-02,53,0,
Seattle,2016-09-03,39,0,
Seattle,2016-09-04,22,0,
Seattle,2016-09-05,25,0,
Seattle,2016-09-06,31,0,
Seattle,2016-09-07,29,0,
Seattle,2016-09-08,45,0,
Seattle,2016-09-09,33,0,
Seattle,2016-09-10,28,1,
Seattle,2016-09-11,27,0,
Seattle,2016-09-12,50,0,
Seattle,2016-09-13,49,1,
Seattle,2016-09-14,42,0,
Seattle,2016-09-15,43,0,
Seattle,2016-09-16,55,0,
Seattle,2016-09-17,27,0,
Seattle,2016-09-18,28,0,
Seattle,2016-09-19,51,0,
Seattle,2016-09-20,51,0,
Seattle,2016-09-21,49,2,
Seattle,2016-09-22,42,0,
Seattle,2016-09-23,31,0,
Seattle,2016-09-24,21,0,
Seattle,2016-09-25,30,0,
Seattle,2016-09-26,38,0,
Seattle,2016-09-27,36,0,
Seattle,2016-09-28,42,0,
Seattle,2016-09-29,39,0,
Seattle,2016-09-30,47,0,
Seattle,2016-10-01,52,0,
Seattle,2016-10-02,21,0,
Seattle,2016-10-03,40,0,
Seattle,2016-10-04,57,0,
Seattle,2016-10-05,54,0,
Seattle,2016-10-06,44,0,
Seattle,2016-10-07,47,0,
Seattle,2016-10-08,51,0,
Seattle,2016-10-09,31,0,
Seattle,2016-10-10,44,0,
Seattle,2016-10-11,39,0,
Seattle,2016-10-12,35,0,
Seattle,2016-10-13,83,0,
Seattle,2016-10-14,42,0,
Seattle,2016-10-15,41,0,
Seattle,2016-10-16,48,0,
Seattle,2016-10-17,39,0,
Seattle,2016-10-18,44,0,
Seattle,2016-10-19,35,0,
Seattle,2016-10-20,32,0,
Seattle,2016-10-21,29,0,
Seattle,2016-10-22,26,0,
Seattle,2016-10-23,35,0,
Seattle,2016-10-24,34,1,
Seattle,2016-10-25,35,0,
Seattle,2016-10-26,72,0,
Seattle,2016-10-27,50,0,
Seattle,2016-10-28,49,0,
Seattle,2016-10-29,45,0,
Seattle,2016-10-30,48,0,
Seattle,2016-10-31,53,0,
Seattle,2016-11-01,52,0,
Seattle,2016-11-02,34,0,
Seattle,2016-11-03,42,0,
Seattle,2016-11-04,33,0,
Seattle,2016-11-05,47,0,
Seattle,2016-11-06,27,0,
Seattle,2016-11-07,35,0,
Seattle,2016-11-08,37,0,
Seattle,2016-11-09,39,0,
Seattle,2016-11-10,33,1,
Seattle,2016-11-11,25,1,
Seattle,2016-11-12,34,0,
Seattle,2016-11-13,37,0,
Seattle,2016-11-14,42,0,
Seattle,2016-11-15,40,1,
Seattle,2016-11-16,38,0,
Seattle,2016-11-17,33,0,
Seattle,2016-11-18,38,1,
Seattle,2016-11-19,48,0,
Seattle,2016-11-20,22,0,
Seattle,2016-11-21,31,0,
Seattle,2016-11-22,49,0,
Seattle,2016-11-23,46,0,
Seattle,2016-11-24,20,0,
Seattle,2016-11-25,17,0,
Seattle,2016-11-26,31,0,
Seattle,2016-11-27,32,0,
Seattle,2016-11-28,33,0,
Seattle,2016-11-29,43,0,
Seattle,2016-11-30,42,0,
Seattle,2016-12-01,39,0,
Seattle,2016-12-02,62,0,
Seattle,2016-12-03,36,0,
Seattle,2016-12-04,31,1,
Seattle,2016-12-05,47,0,
Seattle,2016-12-06,44,0,
Seattle,2016-12-07,35,0,
Seattle,2016-12-08,39,0,
Seattle,2016-12-09,55,0,
Seattle,2016-12-10,26,0,
Seattle,2016-12-11,31,0,
Seattle,2016-12-12,49,0,
Seattle,2016-12-13,31,0,
Seattle,2016-12-14,42,0,
Seattle,2016-12-15,37,0,
Seattle,2016-12-16,51,0,
Seattle,2016-12-17,29,0,
Seattle,2016-12-18,30,0,
Seattle,2016-12-19,49,0,
Seattle,2016-12-20,48,0,
Seattle,2016-12-21,36,0,
Seattle,2016-12-22,49,0,
Seattle,2016-12-23,48,0,
Seattle,2016-12-24,17,0,
Seattle,2016-12-25,10,0,
Seattle,2016-12-26,25,0,
Seattle,2016-12-27,22,0,
Seattle,2016-12-28,31,0,
Seattle,2016-12-29,37,0,
Seattle,2016-12-30,47,0,
Seattle,2016-12-31,25,1,
Seattle,2017-01-01,33,1,
Seattle,2017-01-02,17,0,
Seattle,2017-01-03,46,0,
Seattle,2017-01-04,35,0,
Seattle,2017-01-05,45,1,
Seattle,2017-01-06,40,0,
Seattle,2017-01-07,26,0,
Seattle,2017-01-08,30,0,
Seattle,2017-01-09,50,0,
Seattle,2017-01-10,30,0,
Seattle,2017-01-11,36,0,
Seattle,2017-01-12,30,0,
Seattle,2017-01-13,40,1,
Seattle,2017-01-14,31,0,
Seattle,2017-01-15,30,0,
Seattle,2017-01-16,24,0,
Seattle,2017-01-17,53,0,
Seattle,2017-01-18,42,0,
Seattle,2017-01-19,37,0,
Seattle,2017-01-20,30,0,
Seattle,2017-01-21,16,0,
Seattle,2017-01-22,18,0,
Seattle,2017-01-23,32,0,
Seattle,2017-01-24,23,0,
Seattle,2017-01-25,26,0,
Seattle,2017-01-26,48,1,
Seattle,2017-01-27,36,0,
Seattle,2017-01-28,13,0,
Seattle,2017-01-29,14,0,
Seattle,2017-01-30,24,0,
Seattle,2017-01-31,31,0,
Seattle,2017-02-01,42,0,
Seattle,2017-02-02,29,1,
Seattle,2017-02-03,45,0,
Seattle,2017-02-04,44,1,
Seattle,2017-02-05,24,0,
Seattle,2017-02-06,17,0,
Seattle,2017-02-07,23,0,
Seattle,2017-02-08,51,0,
Seattle,2017-02-09,38,0,
Seattle,2017-02-10,28,0,
Seattle,2017-02-11,20,0,
Seattle,2017-02-12,26,0,
Seattle,2017-02-13,25,0,
Seattle,2017-02-14,39,0,
Seattle,2017-02-15,46,0,
Seattle,2017-02-16,28,0,
Seattle,2017-02-17,32,0,
Seattle,2017-02-18,28,0,
Seattle,2017-02-19,26,0,
Seattle,2017-02-20,32,0,
Seattle,2017-02-21,33,0,
Seattle,2017-02-22,22,0,
Seattle,2017-02-23,28,0,
Seattle,2017-02-24,25,0,
Seattle,2017-02-25,20,0,
Seattle,2017-02-26,26,0,
Seattle,2017-02-27,53,0,
Seattle,2017-02-28,36,0,
Seattle,2017-03-01,30,0,
Seattle,2017-03-02,45,0,
Seattle,2017-03-03,42,0,
Seattle,2017-03-04,33,0,
Seattle,2017-03-05,25,0,
Seattle,2017-03-06,31,0,
Seattle,2017-03-07,52,0,
Seattle,2017-03-08,28,0,
Seattle,2017-03-09,42,0,
Seattle,2017-03-10,32,0,
Seattle,2017-03-11,25,1,
Seattle,2017-03-12,18,0,
Seattle,2017-03-13,39,1,
Seattle,2017-03-14,41,0,
Seattle,2017-03-15,50,0,
Seattle,2017-03-16,36,0,
Seattle,2017-03-17,41,0,
Seattle,2017-03-18,28,0,
Seattle,2017-03-19,24,0,
Seattle,2017-03-20,22,0,
Seattle,2017-03-21,35,0,
Seattle,2017-03-22,23,0,
Seattle,2017-03-23,32,0,
Seattle,2017-03-24,40,0,
Seattle,2017-03-25,21,0,
Seattle,2017-03-26,27,0,
Seattle,2017-03-27,33,0,
Seattle,2017-03-28,28,0,
Seattle,2017-03-29,29,0,
Seattle,2017-03-30,33,0,
Seattle,2017-03-31,43,0,
Seattle,2017-04-01,35,0,
Seattle,2017-04-02,22,0,
Seattle,2017-04-03,22,0,
Seattle,2017-04-04,34,0,
Seattle,2017-04-05,42,0,
Seattle,2017-04-06,49,0,
Seattle,2017-04-07,41,0,
Seattle,2017-04-08,32,0,
Seattle,2017-04-09,20,0,
Seattle,2017-04-10,33,0,
Seattle,2017-04-11,21,0,
Seattle,2017-04-12,40,0,
Seattle,2017-04-13,39,0,
Seattle,2017-04-14,39,0,
Seattle,2017-04-15,32,0,
Seattle,2017-04-16,21,0,
Seattle,2017-04-17,27,0,
Seattle,2017-04-18,41,0,
Seattle,2017-04-19,32,0,
Seattle,2017-04-20,28,0,
Seattle,2017-04-21,38,0,
Seattle,2017-04-22,21,0,
Seattle,2017-04-23,38,0,
Seattle,2017-04-24,34,0,
Seattle,2017-04-25,29,1,
Seattle,2017-04-26,41,0,
Seattle,2017-04-27,34,0,
Seattle,2017-04-28,26,0,
Seattle,2017-04-29,25,0,
Seattle,2017-04-30,26,0,
Seattle,2017-05-01,26,0,
Seattle,2017-05-02,35,0,
Seattle,2017-05-03,41,0,
Seattle,2017-05-04,43,0,
Seattle,2017-05-05,42,0,
Seattle,2017-05-06,36,0,
Seattle,2017-05-07,25,0,
Seattle,2017-05-08,28,0,
Seattle,2017-05-09,41,0,
Seattle,2017-05-10,39,0,
Seattle,2017-05-11,53,0,
Seattle,2017-05-12,37,0,
Seattle,2017-05-13,30,0,
Seattle,2017-05-14,28,0,
Seattle,2017-05-15,45,0,
Seattle,2017-05-16,42,0,
Seattle,2017-05-17,37,0,
Seattle,2017-05-18,31,0,
Seattle,2017-05-19,44,0,
Seattle,2017-05-20,40,0,
Seattle,2017-05-21,26,0,
Seattle,2017-05-22,42,0,
Seattle,2017-05-23,42,0,
Seattle,2017-05-24,38,0,
Seattle,2017-05-25,36,0,
Seattle,2017-05-26,44,0,
Seattle,2017-05-27,30,0,
Seattle,2017-05-28,31,0,
Seattle,2017-05-29,23,0,
Seattle,2017-05-30,25,0,
Seattle,2017-05-31,37,0,
Seattle,2017-06-01,46,0,
Seattle,2017-06-02,37,0,
Seattle,2017-06-03,23,0,
Seattle,2017-06-04,21,0,
Seattle,2017-06-05,31,0,
Seattle,2017-06-06,37,0,
Seattle,2017-06-07,40,0,
Seattle,2017-06-08,61,0,
Seattle,2017-06-09,54,0,
Seattle,2017-06-10,34,0,
Seattle,2017-06-11,27,0,
Seattle,2017-06-12,24,0,
Seattle,2017-06-13,28,0,
Seattle,2017-06-14,35,0,
Seattle,2017-06-15,70,0,
Seattle,2017-06-16,35,0,
Seattle,2017-06-17,28,0,
Seattle,2017-06-18,25,0,
Seattle,2017-06-19,23,0,
Seattle,2017-06-20,30,0,
Seattle,2017-06-21,28,0,
Seattle,2017-06-22,34,0,
Seattle,2017-06-23,36,0,
Seattle,2017-06-24,22,0,
Seattle,2017-06-25,26,0,
Seattle,2017-06-26,40,0,
Seattle,2017-06-27,30,0,
Seattle,2017-06-28,36,0,
